policy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,energy_gap_with_switching_vs_oracle,seed
flat_mlp_stable_search,0.4226190476190476,219.21456192859122,29.166666666666668,248.38122859525788,0.7840250621393191,0.755289429955411,0.06654012772436876,0.21696936897796895,1.0,1.4583333333333333,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.6147032590816819,-0.13598447193353216,37
flat_mlp_stable,0.4464285714285714,220.10193636132271,36.458333333333336,256.56026969465603,0.7831508016144605,0.7472312613845754,0.0712727707450397,0.253617483198703,1.0,1.4583333333333333,1.0416666666666667,0.5,0.5416666666666666,0.623547786935205,-0.10753297197703039,37
agg_gcn,0.44940476190476186,226.33872450734114,59.791666666666664,286.1303911740078,0.777006182751388,0.7180981367743766,0.09910375378609831,0.39030407001679673,1.0,1.5416666666666667,1.7083333333333333,0.8333333333333334,0.875,0.585687435029073,-0.0046707538075390345,37
flat_mlp,0.44940476190476186,226.46497445752541,56.875,283.33997445752544,0.7768817985640144,0.7208473158053937,0.09981754882046874,0.36995761817465805,1.0,1.5416666666666667,1.625,0.7916666666666666,0.8333333333333334,0.5879828886687871,-0.014377459046306145,37
attn_ml_gcn,0.43452380952380953,229.32664163549086,59.791666666666664,289.1183083021575,0.7740624220339991,0.7151543760569877,0.11859553165426658,0.3976647364836338,1.0,1.5416666666666667,1.7083333333333333,0.8333333333333334,0.875,0.6067426484819015,0.005722973648829666,37
ml_gcn,0.43452380952380953,229.32664163549086,59.791666666666664,289.1183083021575,0.7740624220339991,0.7151543760569877,0.11859553165426658,0.3976647364836338,1.0,1.5416666666666667,1.7083333333333333,0.8333333333333334,0.875,0.6067426484819015,0.005722973648829666,37
greedy_sleep,0.45436507936507936,236.56828477559012,81.66666666666667,318.2349514422568,0.76692779825065,0.6864680281357076,0.17172404863100288,0.5835091219795575,1.0,1.75,2.3333333333333335,1.1666666666666667,1.1666666666666667,0.4434562166767744,0.10700772829995495,37
load_sleep,0.45436507936507936,236.56828477559012,81.66666666666667,318.2349514422568,0.76692779825065,0.6864680281357076,0.17172404863100288,0.5835091219795575,1.0,1.75,2.3333333333333335,1.1666666666666667,1.1666666666666667,0.4434562166767744,0.10700772829995495,37
rsrp_sleep,0.31845238095238093,244.33815056942504,93.33333333333333,337.6714839027584,0.7592727580596798,0.667318735071174,0.21707693933806346,0.6792118424614543,1.0,1.875,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3813868476331765,0.174619382983436,37
sinr_sleep,0.31845238095238093,244.33815056942504,93.33333333333333,337.6714839027584,0.7592727580596798,0.667318735071174,0.21707693933806346,0.6792118424614543,1.0,1.875,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3813868476331765,0.174619382983436,37
rsrp,0.20932539682539683,688.5264062650876,0.0,688.5264062650876,0.32164886082257377,0.32164886082257377,2.443805196310197,2.443805196310197,1.0,7.0,0.0,0.0,0.0,0.20514740274118684,1.3950984938005695,37
sinr,0.20932539682539683,688.5264062650876,0.0,688.5264062650876,0.32164886082257377,0.32164886082257377,2.443805196310197,2.443805196310197,1.0,7.0,0.0,0.0,0.0,0.20514740274118684,1.3950984938005695,37
load_aware,0.20734126984126985,692.0897152985436,0.0,692.0897152985436,0.3181382115285284,0.3181382115285284,2.461016268854361,2.461016268854361,1.0,7.0,0.0,0.0,0.0,0.2027204947476493,1.4074937716306117,37
oracle,1.0,205.13594622437859,68.54166666666667,273.67761289104527,0.7978956194833708,0.730366883851187,0.0,0.34338271570758777,1.0,1.375,1.9583333333333333,0.9583333333333334,1.0,0.5525440976581176,0.0,41
agg_gcn_search,0.8839285714285715,205.36813134677638,77.29166666666667,282.65979801344304,0.7976668656682007,0.7215174403808443,0.0008995387267670421,0.37879907647620037,1.0,1.375,2.2083333333333335,1.0833333333333333,1.125,0.5601948086015106,0.032820313753517336,41
attn_ml_gcn_search,0.8432539682539683,205.60880317546557,77.29166666666667,282.9004698421322,0.7974297505660438,0.7212803252786876,0.0018549818461580728,0.3797545195955914,1.0,1.375,2.2083333333333335,1.0833333333333333,1.125,0.5615170616480484,0.03369971278856008,41
ml_gcn_search,0.8432539682539683,205.60880317546557,77.29166666666667,282.9004698421322,0.7974297505660438,0.7212803252786876,0.0018549818461580728,0.3797545195955914,1.0,1.375,2.2083333333333335,1.0833333333333333,1.125,0.5615170616480484,0.03369971278856008,41
flat_mlp_search,0.8005952380952381,205.6913261786061,80.20833333333333,285.89965951193943,0.7973484471146738,0.7183254586089266,0.002186253517715829,0.39165966821112513,1.0,1.375,2.2916666666666665,1.125,1.1666666666666667,0.5615880876951448,0.04465855461023742,41
agg_gcn_stable_search,0.6398809523809524,216.58494367017144,33.541666666666664,250.1266103368381,0.7866158190441661,0.7535698420326719,0.05702597731793988,0.23641464707161844,1.0,1.4583333333333333,0.9583333333333334,0.4583333333333333,0.5,0.5738804387302706,-0.08605381457921128,41
attn_ml_gcn_stable_search,0.42658730158730157,219.77143985936755,27.708333333333332,247.4797731927009,0.7834764139316576,0.7561775633569449,0.07589623048353208,0.22392514998889892,1.0,1.5,0.7916666666666666,0.375,0.4166666666666667,0.5654530467194653,-0.09572518344338998,41
ml_gcn_stable_search,0.42658730158730157,219.77143985936755,27.708333333333332,247.4797731927009,0.7834764139316576,0.7561775633569449,0.07589623048353208,0.22392514998889892,1.0,1.5,0.7916666666666666,0.375,0.4166666666666667,0.5654530467194653,-0.09572518344338998,41
flat_mlp_stable_search,0.4136904761904762,221.65344096387062,27.708333333333332,249.36177429720397,0.781622225651359,0.7543233750766464,0.0849096561094364,0.23293857561480324,1.0,1.5,0.7916666666666666,0.375,0.4166666666666667,0.5830003786228534,-0.08884847517111956,41
attn_ml_gcn_pruned,0.4236111111111111,228.09315122321615,51.041666666666664,279.1348178898828,0.775277683523925,0.7249903272020859,0.12139994415514803,0.3727316730229227,1.0,1.625,1.4583333333333333,0.7083333333333334,0.75,0.4901621159100249,0.019940268190698253,41
ml_gcn_pruned,0.4236111111111111,228.09315122321615,51.041666666666664,279.1348178898828,0.775277683523925,0.7249903272020859,0.12139994415514803,0.3727316730229227,1.0,1.625,1.4583333333333333,0.7083333333333334,0.75,0.4901621159100249,0.019940268190698253,41
flat_mlp_pruned,0.44047619047619047,228.26069302727834,56.875,285.13569302727836,0.7751126177071149,0.7190781349484943,0.12268058394733095,0.4024358024646211,1.0,1.625,1.625,0.7916666666666666,0.8333333333333334,0.49056184297037264,0.04186707131501731,41
agg_gcn_pruned,0.4603174603174603,228.41224547583226,45.208333333333336,273.6205788091656,0.7749633049499188,0.7304230750648615,0.12309138003791871,0.34173636075554414,1.0,1.625,1.2916666666666667,0.625,0.6666666666666666,0.49346758866420554,-0.00020839878453046213,41
agg_gcn_stable,0.43253968253968256,229.27587260729555,33.541666666666664,262.8175392739622,0.7741124407809896,0.7410664637694954,0.1270105060073201,0.29070226955227296,1.0,1.625,0.9583333333333334,0.4583333333333333,0.5,0.4996449984061686,-0.03968199481996579,41
attn_ml_gcn_stable,0.43253968253968256,229.27587260729555,33.541666666666664,262.8175392739622,0.7741124407809896,0.7410664637694954,0.1270105060073201,0.29070226955227296,1.0,1.625,0.9583333333333334,0.4583333333333333,0.5,0.4996449984061686,-0.03968199481996579,41
flat_mlp_stable,0.43253968253968256,229.27587260729555,33.541666666666664,262.8175392739622,0.7741124407809896,0.7410664637694954,0.1270105060073201,0.29070226955227296,1.0,1.625,0.9583333333333334,0.4583333333333333,0.5,0.4996449984061686,-0.03968199481996579,41
ml_gcn_stable,0.43253968253968256,229.27587260729555,33.541666666666664,262.8175392739622,0.7741124407809896,0.7410664637694954,0.1270105060073201,0.29070226955227296,1.0,1.625,0.9583333333333334,0.4583333333333333,0.5,0.4996449984061686,-0.03968199481996579,41
flat_mlp,0.43253968253968256,229.43483417304765,51.041666666666664,280.47650083971433,0.7739558284009384,0.7236684720790992,0.1273794849964671,0.3796501241815508,1.0,1.625,1.4583333333333333,0.7083333333333334,0.75,0.4996689138987844,0.024842689458036856,41
agg_gcn,0.42559523809523814,230.40334248844093,42.291666666666664,272.6950091551076,0.7730016330163143,0.7313349663496477,0.13104706037756922,0.3397971375443208,1.0,1.625,1.2083333333333333,0.5833333333333334,0.625,0.5103241824629692,-0.0035903694334285014,41
ml_gcn,0.48214285714285715,230.62188079740577,56.875,287.49688079740577,0.7727863243375314,0.7167518415789106,0.13196804079374755,0.41172325931103765,1.0,1.625,1.625,0.7916666666666666,0.8333333333333334,0.5113667513990223,0.050494696151351375,41
attn_ml_gcn,0.48214285714285715,230.9383054641919,59.791666666666664,290.7299721308586,0.7724745758973479,0.7135665299203363,0.13322309251587436,0.42875328991707823,1.0,1.625,1.7083333333333333,0.8333333333333334,0.875,0.51400256343141,0.06230819927021976,41
greedy_sleep,0.29464285714285715,242.84053640519224,107.91666666666667,350.7572030718589,0.7607482399948845,0.6544264009144247,0.21355868961645705,0.7530549244696507,1.0,1.8333333333333333,3.0833333333333335,1.5416666666666667,1.5416666666666667,0.41057141075644027,0.2816437536361443,41
load_sleep,0.29464285714285715,242.84053640519224,107.91666666666667,350.7572030718589,0.7607482399948845,0.6544264009144247,0.21355868961645705,0.7530549244696507,1.0,1.8333333333333333,3.0833333333333335,1.5416666666666667,1.5416666666666667,0.41057141075644027,0.2816437536361443,41
rsrp_sleep,0.27480158730158727,247.83464963119846,102.08333333333333,349.9179829645318,0.755827931397834,0.6552532187541559,0.24168883994076948,0.7629339690350431,1.0,1.9166666666666667,2.9166666666666665,1.4583333333333333,1.4583333333333333,0.3581149678053541,0.27857729855250835,41
sinr_sleep,0.27480158730158727,247.83464963119846,102.08333333333333,349.9179829645318,0.755827931397834,0.6552532187541559,0.24168883994076948,0.7629339690350431,1.0,1.9166666666666667,2.9166666666666665,1.4583333333333333,1.4583333333333333,0.3581149678053541,0.27857729855250835,41
rsrp,0.2142857142857143,685.5609962995178,2.9166666666666665,688.4776629661845,0.324570446995549,0.32169688377715816,2.4487441949046476,2.463185373862792,1.0,6.958333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.21020425708452992,1.515652105019919,41
sinr,0.2142857142857143,685.5609962995178,2.9166666666666665,688.4776629661845,0.324570446995549,0.32169688377715816,2.4487441949046476,2.463185373862792,1.0,6.958333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.21020425708452992,1.515652105019919,41
load_aware,0.21329365079365079,694.5622913088932,0.0,694.5622913088932,0.3157021760503515,0.3157021760503515,2.496687505510283,2.496687505510283,1.0,7.0,0.0,0.0,0.0,0.2049951659841359,1.5378849368486995,41
flat_mlp_search,0.9950396825396824,192.3603508591134,64.16666666666667,256.5270175257801,0.8104824129466862,0.7472640221420885,-0.000289421989628758,0.33757410813932925,1.0,1.2083333333333333,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.6219447384225308,-0.00028981064887422263,43
oracle,1.0,192.43471667252095,64.16666666666667,256.60138333918763,0.8104091461354473,0.7471907553308497,0.0,0.33786353012895803,1.0,1.2083333333333333,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.6209398135783665,0.0,43
attn_ml_gcn_search,0.9325396825396824,192.62372960274158,64.16666666666667,256.79039626940823,0.8102229264997619,0.7470045356951642,0.0007486709488204662,0.33316271351193016,1.0,1.2083333333333333,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.6240173388206058,0.0007366013688661729,43
ml_gcn_search,0.9325396825396824,192.62372960274158,64.16666666666667,256.79039626940823,0.8102229264997619,0.7470045356951642,0.0007486709488204662,0.33316271351193016,1.0,1.2083333333333333,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.6240173388206058,0.0007366013688661729,43
agg_gcn_search,0.9087301587301587,192.66719750938532,64.16666666666667,256.833864176052,0.810180100975975,0.7469617101713774,0.0009269171328102687,0.3300897583330995,1.0,1.2083333333333333,1.8333333333333333,0.9166666666666666,0.9166666666666666,0.623649428492675,0.0009059999359280005,43
flat_mlp_stable_search,0.6636904761904762,205.01406579102,32.083333333333336,237.0973991243533,0.7980156987280592,0.7664065033257602,0.06755095806427928,0.2386381367193339,1.0,1.3333333333333333,0.9166666666666666,0.4583333333333333,0.4583333333333333,0.6006151110624952,-0.07600888179567239,43
attn_ml_gcn_stable_search,0.6359126984126985,205.14494321789434,32.083333333333336,237.22827655122765,0.7978867554503504,0.7662775600480516,0.06795105880956563,0.23903823746462027,1.0,1.3333333333333333,0.9166666666666666,0.4583333333333333,0.4583333333333333,0.6013147112528818,-0.07549884001346832,43
ml_gcn_stable_search,0.6359126984126985,205.14494321789434,32.083333333333336,237.22827655122765,0.7978867554503504,0.7662775600480516,0.06795105880956563,0.23903823746462027,1.0,1.3333333333333333,0.9166666666666666,0.4583333333333333,0.4583333333333333,0.6013147112528818,-0.07549884001346832,43
agg_gcn_stable_search,0.6626984126984127,205.3890712155626,32.083333333333336,237.47240454889595,0.7976462352556033,0.7660370398533045,0.069366771645275,0.2404539503003296,1.0,1.3333333333333333,0.9166666666666666,0.4583333333333333,0.4583333333333333,0.603697626218343,-0.07454744998395472,43
ml_gcn_pruned,0.6160714285714286,206.2903771332315,48.125,254.4153771332315,0.7967582491298212,0.7493444560263729,0.07175399270432789,0.328281110165321,1.0,1.375,1.375,0.7083333333333334,0.6666666666666666,0.5557896779044921,-0.008519074127774995,43
attn_ml_gcn_pruned,0.6170634920634921,206.37520916361993,48.125,254.50020916361993,0.7966746707747587,0.7492608776713104,0.07208729461078532,0.32861441207177844,1.0,1.375,1.375,0.7083333333333334,0.6666666666666666,0.5569141549000521,-0.008188475635730602,43
attn_ml_gcn_stable,0.5992063492063492,206.594632204227,40.833333333333336,247.42796553756034,0.7964584904391852,0.7562286053817139,0.07036785432447387,0.28541795049219826,1.0,1.3333333333333333,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.6162105916124355,-0.03574968179147127,43
ml_gcn_stable,0.5992063492063492,206.594632204227,40.833333333333336,247.42796553756034,0.7964584904391852,0.7562286053817139,0.07036785432447387,0.28541795049219826,1.0,1.3333333333333333,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.6162105916124355,-0.03574968179147127,43
agg_gcn_pruned,0.5753968253968255,207.27790299390065,48.125,255.40290299390065,0.7957853172473884,0.7483715241439403,0.0768552591699094,0.33338237663090253,1.0,1.375,1.375,0.7083333333333334,0.6666666666666666,0.5688246323168044,-0.004670591910655346,43
agg_gcn_stable,0.5575396825396826,210.00627410417783,37.916666666666664,247.92294077084452,0.7930972668924356,0.7557409450533551,0.08991012040027775,0.2875754674615882,1.0,1.375,1.0833333333333333,0.5416666666666666,0.5416666666666666,0.6031192000590294,-0.03382071622299692,43
flat_mlp_pruned,0.5753968253968255,210.07061205843263,40.833333333333336,250.90394539176597,0.7930338797453866,0.7528039946879153,0.09218993922767782,0.3060450205690463,1.0,1.4166666666666667,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.544337156518862,-0.022203457648123915,43
flat_mlp_stable,0.5575396825396826,211.93180689704732,37.916666666666664,249.848473563714,0.7912001902492145,0.753843868410134,0.1007611552890297,0.2986895864461045,1.0,1.4166666666666667,1.0833333333333333,0.5416666666666666,0.5416666666666666,0.5645885104373339,-0.026316731763473447,43
attn_ml_gcn,0.47420634920634924,220.5006701983563,46.666666666666664,267.16733686502295,0.7827579603957081,0.7367809489014552,0.14830700479546607,0.39676743361749556,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5505270397209268,0.04117652597323976,43
ml_gcn,0.47420634920634924,220.5006701983563,46.666666666666664,267.16733686502295,0.7827579603957081,0.7367809489014552,0.14830700479546607,0.39676743361749556,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5505270397209268,0.04117652597323976,43
flat_mlp,0.47420634920634924,220.63834060516436,36.458333333333336,257.0966739384977,0.7826223245269316,0.7467027842970465,0.15014696424208687,0.34046543640459,1.0,1.5,1.0416666666666667,0.5,0.5416666666666666,0.5547386505360267,0.0019301945798763252,43
agg_gcn,0.4503968253968254,223.20021626462653,43.75,266.95021626462653,0.7800983090988901,0.736994860823028,0.16583201611366064,0.39623432885542154,1.0,1.5416666666666667,1.25,0.625,0.625,0.5308356976012237,0.04033038633996501,43
greedy_sleep,0.2916666666666667,225.49597741189652,84.58333333333333,310.07931074522986,0.7778364754562596,0.6945031421229263,0.185361061602168,0.6408627303957168,1.0,1.625,2.4166666666666665,1.2083333333333333,1.2083333333333333,0.48042626836240515,0.2084085701726425,43
load_sleep,0.2916666666666667,225.49597741189652,84.58333333333333,310.07931074522986,0.7778364754562596,0.6945031421229263,0.185361061602168,0.6408627303957168,1.0,1.625,2.4166666666666665,1.2083333333333333,1.2083333333333333,0.48042626836240515,0.2084085701726425,43
rsrp_sleep,0.1349206349206349,228.81034667286053,90.41666666666667,319.2270133395272,0.7745710870218123,0.6854906272516973,0.20500440807775167,0.685234229026574,1.0,1.6666666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.4735070369095204,0.24405803735499787,43
sinr_sleep,0.1349206349206349,228.81034667286053,90.41666666666667,319.2270133395272,0.7745710870218123,0.6854906272516973,0.20500440807775167,0.685234229026574,1.0,1.6666666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.4735070369095204,0.24405803735499787,43
rsrp,0.1706349206349206,683.2750007631462,0.0,683.2750007631462,0.326822659346654,0.326822659346654,2.6289605496184327,2.6289605496184327,1.0,7.0,0.0,0.0,0.0,0.1929929364215636,1.6627876742969914,43
sinr,0.1706349206349206,683.2750007631462,0.0,683.2750007631462,0.326822659346654,0.326822659346654,2.6289605496184327,2.6289605496184327,1.0,7.0,0.0,0.0,0.0,0.1929929364215636,1.6627876742969914,43
load_aware,0.16964285714285712,688.8695605242473,0.0,688.8695605242473,0.3213107778086234,0.3213107778086234,2.6586209491154023,2.6586209491154023,1.0,7.0,0.0,0.0,0.0,0.18617180034831535,1.6845902058667683,43
