policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
load_sleep,1,1,1.0,1.0,426.0277838464349,105.0,531.0277838464349,0.580268193254744,0.476819917392675,0.0,0.24646279886254574,1.0,3.0,3,2,1,0.7625887989249435,0.7516835384632419
load_sleep,2,2,1.0,1.0,426.22299831351444,140.0,566.2229983135144,0.5800758637305277,0.4421448292477691,0.0,0.3284665551928311,1.0,3.0,4,2,2,0.7671803862913698,0.752866656445542
load_sleep,3,3,0.24,0.24,452.56903193261,140.0,592.56903193261,0.5541191803619606,0.416188145879202,0.021616581682892794,0.3376486372233221,1.0,3.0,4,2,2,0.9162019209979904,0.9125395874703637
load_sleep,4,4,0.28,0.28,451.4623977892661,70.0,521.4623977892661,0.5552094603061418,0.48624394306476243,0.016806198353060492,0.17446370035821754,1.0,3.0,2,1,1,0.9111519545110701,0.9058327138743404
load_sleep,5,5,0.26,0.26,448.56618414925106,70.0,518.5661841492511,0.5580628727593586,0.4890973555179792,0.3786385486049175,0.5937789265747252,1.0,3.0,2,1,1,0.9124127088941172,0.8882799039348548
load_sleep,6,6,1.0,1.0,319.0402523242259,175.0,494.0402523242259,0.6856746282519942,0.5132608351485459,0.0,0.5485201278682402,1.0,2.0,5,2,3,0.9250651088576194,0.9003659302202355
load_sleep,7,7,0.36,0.36,405.0110409524256,175.0,580.0110409524257,0.6009743438892358,0.42856055078578753,0.2871793077355566,0.8433527353142435,1.0,3.0,5,3,2,0.6896437558083021,0.62430933910561
load_sleep,8,8,1.0,1.0,433.0720373865264,210.0,643.0720373865264,0.5733280419837178,0.3664314902595799,0.0,0.4849077794708097,1.0,3.0,6,3,3,0.863144788174814,0.7943759841607659
load_sleep,9,9,1.0,1.0,323.01868800621617,175.0,498.01868800621617,0.6817549871859939,0.5093411940825456,0.0,0.5417643204489528,1.0,2.0,5,2,3,0.9366884027056337,0.9365335273292379
load_sleep,10,10,1.0,1.0,314.7615703540756,140.0,454.7615703540756,0.689890078468891,0.5519590439861324,0.0,0.44478110794311343,1.0,2.0,4,2,2,0.8689180968724579,0.8614688214006871
load_sleep,11,11,0.0,0.0,314.23743168945543,140.0,454.23743168945543,0.6904064712419158,0.5524754367591572,0.011243098662448828,0.4617751471570824,1.0,2.0,4,2,2,0.8852529266822347,0.8567039244495953
load_sleep,12,12,0.0,0.0,404.5331489526345,105.0,509.5331489526345,0.6014451734456803,0.4979968975836113,0.34257696931569986,0.6910541760492679,1.0,3.0,3,2,1,0.6436615854288776,0.6214130239553607
load_sleep,13,13,1.0,1.0,443.1639234297761,210.0,653.1639234297761,0.563385297113521,0.35648874538938313,0.0,0.4738652875323157,1.0,3.0,6,3,3,0.8818205278701551,0.8555389298774311
load_sleep,14,14,0.32,0.32,314.97152820391403,105.0,419.97152820391403,0.6896832234444197,0.5862349475823507,0.11142438365968214,0.48193266721702893,1.0,2.0,3,1,2,0.8693998711588207,0.8633775291264913
load_sleep,15,15,0.48,0.48,300.27859342072935,140.0,440.27859342072935,0.7041590212603652,0.5662279867776067,0.07225770587064266,0.5721803847129464,1.0,2.0,4,2,2,0.7478172865565487,0.7298053947339032
load_sleep,16,16,0.2,0.2,421.83522517589586,35.0,456.83522517589586,0.5843987929301518,0.5499160343094622,0.31441252520162605,0.42347036493721024,1.0,3.0,1,1,0,0.7437633869634303,0.7262740919751264
load_sleep,17,17,1.0,1.0,429.9324307969715,140.0,569.9324307969715,0.5764212504463335,0.43849021596357485,0.0,0.32563256449503036,1.0,3.0,4,2,2,0.8117784784298318,0.7753480654361907
load_sleep,18,18,0.2,0.2,428.65874962182585,70.0,498.65874962182585,0.5776761087469696,0.5087105915055904,0.03775750857147242,0.2072233731177827,1.0,3.0,2,1,1,0.8518609921436983,0.7676287855868233
load_sleep,19,19,0.0,0.0,327.4596279641204,105.0,432.4596279641204,0.67737967688264,0.573931401020571,0.0037784882420707697,0.3256402759704979,1.0,2.0,3,1,2,0.9854459614073984,0.9769057087647304
greedy_sleep,0,0,1.0,1.0,312.3066904375891,0.0,312.3066904375891,0.6923086793718334,0.6923086793718334,0.0,0.0,1.0,2.0,0,0,0,0.8474521245439643,0.83915173125081
greedy_sleep,1,1,1.0,1.0,426.0277838464349,105.0,531.0277838464349,0.580268193254744,0.476819917392675,0.0,0.24646279886254574,1.0,3.0,3,2,1,0.7625887989249435,0.7516835384632419
greedy_sleep,2,2,1.0,1.0,426.22299831351444,140.0,566.2229983135144,0.5800758637305277,0.4421448292477691,0.0,0.3284665551928311,1.0,3.0,4,2,2,0.7671803862913698,0.752866656445542
greedy_sleep,3,3,0.24,0.24,452.56903193261,140.0,592.56903193261,0.5541191803619606,0.416188145879202,0.021616581682892794,0.3376486372233221,1.0,3.0,4,2,2,0.9162019209979904,0.9125395874703637
